,address,days_listed,dealer_rating,make,market_price,mileage,price,year
921,"Kingston, NY",36 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2016 Toyota Camry LE           Viewed
","Instant Market Value of $19,628","Mileage: 6,751 mi","$17,312 $17,794
 $314/est. mo
","2016 Toyota Camry LE           Viewed
"
922,"Troy, NY",9 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2015 Honda CR-V EX-L AWD           Viewed
","Instant Market Value of $27,097","Mileage: 4,979 mi","$25,495 
 $462/est. mo
","2015 Honda CR-V EX-L AWD           Viewed
"
923,"Sidney, NY",190 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Chevrolet Impala Limited LT           Viewed
","Instant Market Value of $15,760","Mileage: 27,900 mi","$13,775 
 $250/est. mo
","2014 Chevrolet Impala Limited LT           Viewed
"
924,"West Coxsackie, NY",151 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2015 Hyundai Sonata Hybrid Limited           Viewed
","Instant Market Value of $21,041","Mileage: 12,579 mi","$17,990 
 $326/est. mo
","2015 Hyundai Sonata Hybrid Limited           Viewed
"
925,"Binghamton, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Ford Focus SE           Viewed
","Instant Market Value of $11,564","Mileage: 40,000 mi","$9,995 
 $181/est. mo
","2013 Ford Focus SE           Viewed
"
926,"Syracuse, NY",18 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 GMC Yukon XL Denali 4WD           Viewed
","Instant Market Value of $54,905","Mileage: 44,786 mi","$51,500 
 $933/est. mo
","2015 GMC Yukon XL Denali 4WD           Viewed
"
927,"Schenectady, NY",196 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2009 GMC Sierra 1500 SL Crew Cab 4WD           Viewed
","Instant Market Value of $20,043","Mileage: 79,366 mi","$17,995 
 $326/est. mo
","2009 GMC Sierra 1500 SL Crew Cab 4WD           Viewed
"
928,"Albany, NY",79 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Honda CR-Z            Viewed
","Instant Market Value of $14,859","Mileage: 3,331 mi","$12,995 
 $236/est. mo
","2014 Honda CR-Z            Viewed
"
929,"Kingston, NY",105 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2013 Toyota Highlander SE V6 AWD           Viewed
","Instant Market Value of $26,071","Mileage: 43,805 mi","$23,899 
 $433/est. mo
","2013 Toyota Highlander SE V6 AWD           Viewed
"
930,"Auburn, NY",56 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2008 Nissan Pathfinder SE 4X4           Viewed
","Instant Market Value of $12,340","Mileage: 96,661 mi","$10,308 
 $187/est. mo
","2008 Nissan Pathfinder SE 4X4           Viewed
"
931,"Vestal, NY",27 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2015 Chevrolet Silverado 2500HD LTZ Crew Cab SB 4WD           Viewed
","Instant Market Value of $47,955","Mileage: 60,067 mi","$43,872 
 $795/est. mo
","2015 Chevrolet Silverado 2500HD LTZ Crew Cab SB 4WD           Viewed
"
932,"Fayetteville, NY",141 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Dodge Charger SE           Viewed
","Instant Market Value of $19,924","Mileage: 27,040 mi","$17,500 
 $317/est. mo
","2015 Dodge Charger SE           Viewed
"
933,"East Syracuse, NY",67 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Toyota Highlander Limited AWD           Viewed
","Instant Market Value of $28,361","Mileage: 40,180 mi","$25,995 
 $471/est. mo
","2013 Toyota Highlander Limited AWD           Viewed
"
934,"Latham, NY",114 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Audi A6 2.0T Quattro Premium           Viewed
","Instant Market Value of $28,984","Mileage: 25,974 mi","$26,500 
 $480/est. mo
","2013 Audi A6 2.0T Quattro Premium           Viewed
"
935,"Oswego, NY",17 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2005 GMC Canyon SLE Z85 Crew Cab 4WD           Viewed
","Instant Market Value of $13,769","Mileage: 71,845 mi","$11,585 
 $210/est. mo
","2005 GMC Canyon SLE Z85 Crew Cab 4WD           Viewed
"
936,"Kingston, NY",37 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Volvo C70 T5           Viewed
","Instant Market Value of $16,394","Mileage: 56,589 mi","$13,995 
 $254/est. mo
","2010 Volvo C70 T5           Viewed
"
937,"Binghamton, NY",< 1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Ford Focus SE           Viewed
","Instant Market Value of $11,209","Mileage: 26,346 mi","$9,497 
 $172/est. mo
","2012 Ford Focus SE           Viewed
"
938,"Sidney, NY",51 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Ford Escape XLT 4WD           Viewed
","Instant Market Value of $11,641","Mileage: 90,766 mi","$9,999 $11,999
 $182/est. mo
","2011 Ford Escape XLT 4WD           Viewed
"
939,"Kingston, NY",156 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2015 Hyundai Accent GS           Viewed
","Instant Market Value of $12,530","Mileage: 21,179 mi","$10,878 
 $197/est. mo
","2015 Hyundai Accent GS           Viewed
"
940,"Schenectady, NY",25 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Ford F-150 STX SuperCab 4WD           Viewed
","Instant Market Value of $17,306","Mileage: 53,981 mi","$15,367 $16,555
 $279/est. mo
","2008 Ford F-150 STX SuperCab 4WD           Viewed
"
941,"Victor, NY",79 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2008 Honda CR-V EX-L AWD           Viewed
","Instant Market Value of $12,809","Mileage: 92,544 mi","$11,000 $11,700
 $200/est. mo
","2008 Honda CR-V EX-L AWD           Viewed
"
942,"Oswego, NY",126 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Chevrolet Equinox LT1 AWD           Viewed
","Instant Market Value of $16,378","Mileage: 72,280 mi","$14,385 
 $261/est. mo
","2014 Chevrolet Equinox LT1 AWD           Viewed
"
943,"Clay, NY",59 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2011 Acura MDX Advance + Entertainment Pkg           Viewed
","Instant Market Value of $25,094","Mileage: 74,000 mi","$22,500 
 $408/est. mo
","2011 Acura MDX Advance + Entertainment Pkg           Viewed
"
944,"Wolcott, NY",112 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Dodge Charger SXT           Viewed
","Instant Market Value of $17,099","Mileage: 69,051 mi","$15,000 $15,999
 $272/est. mo
","2012 Dodge Charger SXT           Viewed
"
945,"Albany, NY",53 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Chevrolet Malibu LS           Viewed
","Instant Market Value of $13,530","Mileage: 46,252 mi","$12,000 $12,500
 $218/est. mo
","2013 Chevrolet Malibu LS           Viewed
"
946,"Victor, NY",283 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2007 Subaru Outback 2.5i Basic           Viewed
","Instant Market Value of $8,247","Mileage: 131,441 mi","$6,499 
 $118/est. mo
","2007 Subaru Outback 2.5i Basic           Viewed
"
947,"Albany, NY",67 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Honda CR-V EX-L AWD           Viewed
","Instant Market Value of $21,862","Mileage: 44,530 mi","$19,995 
 $362/est. mo
","2014 Honda CR-V EX-L AWD           Viewed
"
948,"Troy, NY",46 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Ford F-150 XLT SuperCrew 4WD           Viewed
","Instant Market Value of $31,133","Mileage: 19,525 mi","$28,400 
 $515/est. mo
","2014 Ford F-150 XLT SuperCrew 4WD           Viewed
"
949,"Glenville, NY",132 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Ford Escape Limited 4WD           Viewed
","Instant Market Value of $15,096","Mileage: 82,108 mi","$12,995 
 $236/est. mo
","2012 Ford Escape Limited 4WD           Viewed
"
950,"Scranton, PA",10 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2014 Chevrolet Captiva Sport LTZ           Viewed
","Instant Market Value of $17,747","Mileage: 30,856 mi","$15,995 
 $290/est. mo
","2014 Chevrolet Captiva Sport LTZ           Viewed
"
951,"Glenmont, NY",66 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 BMW 3 Series 328i Convertible           Viewed
","Instant Market Value of $31,633","Mileage: 28,094 mi","$28,500 
 $516/est. mo
","2013 BMW 3 Series 328i Convertible           Viewed
"
952,"Victor, NY",115 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2012 Volkswagen Tiguan LE           Viewed
","Instant Market Value of $14,936","Mileage: 45,641 mi","$12,500 $13,500
 $227/est. mo
","2012 Volkswagen Tiguan LE           Viewed
"
953,"Yorkville, NY",55 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2011 Ram 1500            Viewed
","Instant Market Value of $24,688","Mileage: 47,308 mi","$20,995 
 $381/est. mo
","2011 Ram 1500            Viewed
"
954,"Scranton, PA",29 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2006 Buick LaCrosse CX           Viewed
","Instant Market Value of $6,620","Mileage: 105,076 mi","$4,995 
 $91/est. mo
","2006 Buick LaCrosse CX           Viewed
"
955,"Wysox, PA",46 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Dodge Ram 2500 Laramie Quad Cab 4WD           Viewed
","Instant Market Value of $24,050","Mileage: 123,000 mi","$19,995 
 $362/est. mo
","2008 Dodge Ram 2500 Laramie Quad Cab 4WD           Viewed
"
956,"Gloversville, NY",37 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2007 Dodge Caliber R/T AWD           Viewed
","Instant Market Value of $7,865","Mileage: 83,010 mi","$5,995 
 $109/est. mo
","2007 Dodge Caliber R/T AWD           Viewed
"
957,"Germantown, NY",9 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2003 Dodge Ram 1500 SLT SB 4WD           Viewed
","Instant Market Value of $8,114","Mileage: 125,120 mi","$5,995 $8,995
 $109/est. mo
","2003 Dodge Ram 1500 SLT SB 4WD           Viewed
"
