,address,days_listed,dealer_rating,make,market_price,mileage,price,year
907,"Spencerport, NY",59 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2007 Acura MDX AWD Tech + Entertainment Pkg           Viewed
","Instant Market Value of $15,594","Mileage: 109,000 mi","$13,495 
 $245/est. mo
","2007 Acura MDX AWD Tech + Entertainment Pkg           Viewed
"
908,"Bergen, NY",24 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Chevrolet Equinox LS           Viewed
","Instant Market Value of $14,971","Mileage: 48,570 mi","$13,300 
 $241/est. mo
","2013 Chevrolet Equinox LS           Viewed
"
909,"Elmira, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Honda CR-V LX AWD           Viewed
","Instant Market Value of $17,457","Mileage: 38,079 mi","$15,998 
 $290/est. mo
","2013 Honda CR-V LX AWD           Viewed
"
910,"Williamsville, NY",104 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Ford Edge SE Fleet AWD           Viewed
","Instant Market Value of $17,753","Mileage: 60,389 mi","$15,500 $15,900
 $281/est. mo
","2014 Ford Edge SE Fleet AWD           Viewed
"
911,"Le Roy, NY",196 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Chevrolet Silverado 1500 LT Ext. Cab 4WD           Viewed
","Instant Market Value of $26,016","Mileage: 39,410 mi","$23,750 
 $430/est. mo
","2013 Chevrolet Silverado 1500 LT Ext. Cab 4WD           Viewed
"
912,"Lockport, NY",94 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2015 Nissan Xterra S 4WD           Viewed
","Instant Market Value of $25,322","Mileage: 24,234 mi","$22,924 
 $415/est. mo
","2015 Nissan Xterra S 4WD           Viewed
"
913,"Auburn, NY",17 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2016 Honda Accord Touring           Viewed
","Instant Market Value of $31,198","Mileage: 11,814 mi","$27,995 
 $507/est. mo
","2016 Honda Accord Touring           Viewed
"
914,"Painted Post, NY",10 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 GMC Acadia SLT1 AWD           Viewed
","Instant Market Value of $33,891","Mileage: 26,890 mi","$31,595 
 $572/est. mo
","2015 GMC Acadia SLT1 AWD           Viewed
"
915,"Rochester, NY",64 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Nissan Versa 1.6 SV           Viewed
","Instant Market Value of $8,903","Mileage: 60,171 mi","$6,995 
 $127/est. mo
","2012 Nissan Versa 1.6 SV           Viewed
"
916,"Watertown, NY",51 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2014 Nissan Juke            Viewed
","Instant Market Value of $17,247","Mileage: 16,618 mi","$14,995 
 $272/est. mo
","2014 Nissan Juke            Viewed
"
917,"Carthage, NY",24 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2016 Ford F-150 XLT SuperCrew 4WD           Viewed
","Instant Market Value of $37,797","Mileage: 11,402 mi","$33,750 
 $611/est. mo
","2016 Ford F-150 XLT SuperCrew 4WD           Viewed
"
918,"Spencerport, NY",203 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Jeep Liberty Sport 4WD           Viewed
","Instant Market Value of $11,593","Mileage: 93,320 mi","$9,995 
 $181/est. mo
","2010 Jeep Liberty Sport 4WD           Viewed
"
919,"Williamsville, NY",56 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 GMC Acadia SLE           Viewed
","Instant Market Value of $27,025","Mileage: 18,486 mi","$24,718 $25,418
 $448/est. mo
","2015 GMC Acadia SLE           Viewed
"
920,"Webster, NY",16 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Volkswagen Jetta S           Viewed
","Instant Market Value of $12,538","Mileage: 38,610 mi","$10,700 
 $194/est. mo
","2015 Volkswagen Jetta S           Viewed
"
921,"West Seneca, NY",35 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Kia Optima LX           Viewed
","Instant Market Value of $10,781","Mileage: 87,219 mi","$8,995 
 $163/est. mo
","2012 Kia Optima LX           Viewed
"
922,"Rochester, NY",47 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2016 Hyundai Tucson SE AWD           Viewed
","Instant Market Value of $22,053","Mileage: 14,066 mi","$20,000 $21,914
 $363/est. mo
","2016 Hyundai Tucson SE AWD           Viewed
"
923,"Rochester, NY",101 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Ram 1500 SLT Quad Cab 4WD           Viewed
","Instant Market Value of $21,935","Mileage: 64,750 mi","$19,488 
 $353/est. mo
","2011 Ram 1500 SLT Quad Cab 4WD           Viewed
"
924,"Rochester, NY",227 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Chevrolet Silverado 1500 LT Ext. Cab 4WD           Viewed
","Instant Market Value of $23,155","Mileage: 52,164 mi","$20,703 
 $375/est. mo
","2011 Chevrolet Silverado 1500 LT Ext. Cab 4WD           Viewed
"
925,"Spencerport, NY",109 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Lexus GX 460 Base           Viewed
","Instant Market Value of $48,760","Mileage: 17,571 mi","$45,872 
 $831/est. mo
","2015 Lexus GX 460 Base           Viewed
"
926,"Great Valley, NY",44 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Cadillac Escalade ESV Luxury AWD           Viewed
","Instant Market Value of $36,352","Mileage: 73,169 mi","$33,000 
 $598/est. mo
","2012 Cadillac Escalade ESV Luxury AWD           Viewed
"
927,"Getzville, NY",119 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Toyota RAV4 XLE AWD           Viewed
","Instant Market Value of $19,958","Mileage: 31,648 mi","$17,931 $18,931
 $325/est. mo
","2013 Toyota RAV4 XLE AWD           Viewed
"
928,"Oakfield, NY",59 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 BMW 3 Series 328i AWD xDrive SULEV SA           Viewed
","Instant Market Value of $22,466","Mileage: 65,345 mi","$18,878 
 $342/est. mo
","2013 BMW 3 Series 328i AWD xDrive SULEV SA           Viewed
"
929,"Oakfield, NY",126 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2016 Ford Fusion Titanium           Viewed
","Instant Market Value of $19,589","Mileage: 23,151 mi","$16,557 
 $300/est. mo
","2016 Ford Fusion Titanium           Viewed
"
930,"Niagara Falls, NY",48 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Ford Focus SE Hatchback           Viewed
","Instant Market Value of $10,220","Mileage: 54,339 mi","$8,283 $8,987
 $150/est. mo
","2012 Ford Focus SE Hatchback           Viewed
"
931,"East Syracuse, NY",7 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Hyundai Santa Fe GLS           Viewed
","Instant Market Value of $12,597","Mileage: 66,424 mi","$10,888 
 $198/est. mo
","2010 Hyundai Santa Fe GLS           Viewed
"
932,"Elba, NY",86 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2007 Buick Rendezvous CXL           Viewed
","Instant Market Value of $7,541","Mileage: 108,234 mi","$5,900 
 $107/est. mo
","2007 Buick Rendezvous CXL           Viewed
"
933,"Oswego, NY",260 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Chevrolet Impala Limited LTZ           Viewed
","Instant Market Value of $16,491","Mileage: 37,092 mi","$14,385 
 $261/est. mo
","2014 Chevrolet Impala Limited LTZ           Viewed
"
934,"Rochester, NY",94 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2013 Hyundai Sonata Hybrid Limited           Viewed
","Instant Market Value of $18,372","Mileage: 21,704 mi","$16,449 
 $298/est. mo
","2013 Hyundai Sonata Hybrid Limited           Viewed
"
935,"Spencerport, NY",58 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Chevrolet HHR LT1           Viewed
","Instant Market Value of $6,748","Mileage: 99,200 mi","$4,450 $4,600
 $81/est. mo
","2010 Chevrolet HHR LT1           Viewed
"
936,"Cortland, NY",45 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2003 Lexus ES 300 Base           Viewed
","Instant Market Value of $8,355","Mileage: 81,460 mi","$6,495 
 $118/est. mo
","2003 Lexus ES 300 Base           Viewed
"
937,"Pittsford, NY",46 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 BMW 4 Series 435i xDrive Coupe           Viewed
","Instant Market Value of $45,714","Mileage: 1,307 mi","$40,999 
 $743/est. mo
","2015 BMW 4 Series 435i xDrive Coupe           Viewed
"
938,"Buffalo, NY",28 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2005 Honda Pilot EX AWD           Viewed
","Instant Market Value of $9,025","Mileage: 103,000 mi","$6,998 
 $127/est. mo
","2005 Honda Pilot EX AWD           Viewed
"
939,"Oakfield, NY",126 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2009 Lexus RX 350 FWD           Viewed
","Instant Market Value of $16,535","Mileage: 74,549 mi","$13,988 
 $254/est. mo
","2009 Lexus RX 350 FWD           Viewed
"
940,"Getzville, NY",27 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2016 Jaguar XF 35t Premium AWD           Viewed
","Instant Market Value of $53,418","Mileage: 1,627 mi","$47,801 
 $866/est. mo
","2016 Jaguar XF 35t Premium AWD           Viewed
"
941,"Rochester, NY",53 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Honda Odyssey EX-L           Viewed
","Instant Market Value of $18,695","Mileage: 91,933 mi","$16,497 
 $299/est. mo
","2012 Honda Odyssey EX-L           Viewed
"
